Timestamp,Pack Voltage(V),Pack Current(A),SOC(%),MOSFET Temp(C),Highest Cell Voltage(V),Highest Cell Number,Lowest Cell Voltage(V),Lowest Cell Number,Highest Temperature(C),Highest Temp Sensor,Lowest Temperature(C),Lowest Temp Sensor,Balancing Cells,Errors
2026-05-19 10:40:43,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:40:48,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:40:54,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:40:58,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:41:02,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:41:07,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:41:12,22.1,0.0,49.7,,3.707,2,3.695,4,36,2,34,1,error,
2026-05-19 10:41:17,22.2,0.0,49.7,,3.707,2,3.695,4,36,2,34,1,error,
2026-05-19 10:41:22,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,34,1,error,
2026-05-19 10:41:27,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:41:32,22.2,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:41:36,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:41:40,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:41:44,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:41:49,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:41:53,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:41:58,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:02,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:07,22.2,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:42:11,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:16,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:21,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:25,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:29,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:33,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:37,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:42,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:46,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:50,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:54,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:42:59,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:03,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:43:07,22.2,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:12,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:17,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:21,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:43:26,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:30,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:36,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:40,22.1,0.0,49.7,,3.706,2,3.695,1,36,2,35,1,error,
2026-05-19 10:43:45,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:49,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:54,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:43:59,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:44:04,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:44:08,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:44:13,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:44:18,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:44:23,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:44:27,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:44:31,22.1,0.0,49.7,,3.704,2,3.695,1,36,2,35,1,error,
2026-05-19 10:44:35,22.1,0.0,49.7,,3.706,2,3.692,4,36,2,35,1,error,
2026-05-19 10:44:40,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:44:44,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:44:49,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:44:53,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:44:57,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:01,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:06,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:45:11,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:16,22.1,0.0,49.7,,3.704,2,3.694,1,36,2,35,1,error,
2026-05-19 10:45:20,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:24,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:45:28,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:33,22.1,0.0,49.7,,3.704,2,3.694,1,36,2,35,1,error,
2026-05-19 10:45:38,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:43,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:48,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:53,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:45:58,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:03,22.1,0.0,49.7,,3.704,2,3.694,1,36,2,35,1,error,
2026-05-19 10:46:07,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:12,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:46:16,22.1,0.0,49.7,,3.706,2,3.695,4,36,2,35,1,error,
2026-05-19 10:46:21,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:26,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:31,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:36,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:40,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:44,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:49,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:53,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:46:58,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:04,22.1,0.0,49.7,,3.706,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:08,22.1,0.0,49.7,,3.704,2,3.694,1,36,2,35,1,error,
2026-05-19 10:47:13,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:17,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:21,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:26,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:30,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:34,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:39,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:43,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:48,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:52,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:47:57,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:01,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:06,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:10,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:15,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:19,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:25,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:29,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:34,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:38,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:43,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:48,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:52,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:48:57,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:01,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:06,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:10,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:15,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:20,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:25,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:29,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:34,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:39,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:44,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:49,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:54,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:49:58,22.1,0.0,49.7,,3.703,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:03,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:08,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:12,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:17,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:21,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:26,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:31,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:35,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:40,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,35,1,error,
2026-05-19 10:50:45,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:50,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:50:55,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,35,1,error,
2026-05-19 10:51:00,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,35,1,error,
2026-05-19 10:51:03,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,35,1,error,
2026-05-19 10:51:08,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,35,1,error,
2026-05-19 10:51:12,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,34,1,error,
2026-05-19 10:51:17,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:51:21,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,34,1,error,
2026-05-19 10:51:26,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:51:30,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,34,1,error,
2026-05-19 10:51:35,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:51:39,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,34,1,error,
2026-05-19 10:51:43,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:51:47,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,34,1,error,
2026-05-19 10:51:51,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:51:55,22.1,0.0,49.7,,3.703,2,3.694,4,36,2,34,1,error,
2026-05-19 10:52:00,22.1,0.0,49.7,,3.704,2,3.694,4,36,2,34,1,error,
2026-05-19 10:52:03,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:08,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:13,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:16,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:21,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:26,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:29,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:34,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:38,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:43,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:47,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:52,22.1,0.0,49.7,,3.704,2,3.692,4,36,2,34,1,error,
2026-05-19 10:52:57,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:02,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:07,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:12,22.1,0.0,49.7,,3.703,2,3.694,4,36,2,34,1,error,
2026-05-19 10:53:17,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:21,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:26,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:30,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:35,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:39,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:44,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:48,22.1,0.0,49.7,,3.703,2,3.694,4,36,2,34,1,error,
2026-05-19 10:53:53,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:53:58,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:02,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:07,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:11,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:15,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:19,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:24,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:29,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:33,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:37,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:41,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:46,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:51,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:54,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:54:58,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:03,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:07,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:11,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:15,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:20,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:25,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:29,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:33,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:55:37,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:42,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:46,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:50,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:55:54,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:55:59,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:03,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:08,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:12,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:17,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:20,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:24,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:29,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:34,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:38,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:42,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:46,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:51,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:56:55,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:56:59,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:03,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:57:07,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:57:11,22.1,0.0,49.7,,3.701,2,3.692,1,36,2,34,1,error,
2026-05-19 10:57:16,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:19,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:22,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:26,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:29,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:32,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:57:35,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:39,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:42,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:45,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:57:48,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:52,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:55,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:57:58,22.1,0.0,49.7,,3.701,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:01,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:04,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:08,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:11,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:14,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:18,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:21,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:24,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:27,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:31,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:34,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:37,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:40,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:44,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:47,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:50,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:58:54,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:58:57,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:00,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:03,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:59:07,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:10,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:13,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:59:16,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:20,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:23,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:26,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:29,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:33,22.1,0.0,49.7,,3.701,2,3.692,4,36,2,34,1,error,
2026-05-19 10:59:36,22.1,0.0,49.7,,3.703,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:39,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:59:43,22.1,0.0,49.7,,3.703,2,3.692,4,36,2,34,1,error,
2026-05-19 10:59:46,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:49,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:52,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:55,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 10:59:59,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:02,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:05,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:08,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:11,22.1,0.0,49.7,,3.701,2,3.692,4,36,2,34,1,error,
2026-05-19 11:00:15,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:18,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:21,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:24,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:00:28,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:02:21,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
2026-05-19 11:02:24,22.1,0.0,49.7,,3.701,2,3.691,4,36,2,34,1,error,
